0.000000	22.304336	0.103513
0.000000	22.304336	0.103249
0.000000	22.342810	0.103480
0.000000	22.311261	0.103513
0.000000	22.311261	0.103249
0.000000	22.306067	0.103743
0.000000	22.307798	0.102953
0.000000	22.306067	0.104401
0.000000	22.311261	0.103940
0.000000	22.341079	0.103776
0.000000	22.309530	0.103578
0.000000	22.307798	0.104697
0.000000	22.307798	0.104006
0.000000	22.312992	0.103118
0.000000	22.307798	0.103611
0.000000	22.311261	0.103184
0.000000	22.306067	0.102822
0.000000	22.311261	0.103348
0.000000	22.309530	0.103282
0.000000	22.309530	0.104039
0.000000	22.312992	0.103710
0.000000	22.309530	0.103907
0.000000	22.312992	0.103249
0.000000	22.312992	0.102460
0.000000	22.311261	0.103085
0.000000	22.316455	0.103513
0.000000	22.314723	0.103118
0.000000	22.312992	0.103151
0.000000	22.318186	0.103019
0.000000	22.312992	0.102888
0.000000	22.312992	0.103118
0.000000	22.318186	0.103315
0.000000	22.318186	0.103940
0.000000	22.321649	0.103611
0.000000	22.314723	0.104335
0.000000	22.318186	0.104927
0.000000	22.318186	0.104401
0.000000	22.316455	0.103315
0.000000	22.318186	0.104434
0.000000	22.321649	0.103578
0.000000	22.321649	0.104171
0.000000	22.323380	0.103842
0.000000	22.321649	0.104664
0.000000	22.319917	0.105289
0.000000	22.318186	0.104105
0.000000	22.319917	0.104368
0.000000	22.319917	0.103907
0.000000	22.323380	0.103546
0.000000	22.319917	0.103907
0.000000	22.319917	0.103052
0.000000	22.321649	0.104829
0.000000	22.319917	0.104434
0.000000	22.321649	0.103052
0.000000	22.319917	0.103546
0.000000	22.323380	0.104500
0.000000	22.321649	0.104236
0.000000	22.321649	0.103743
0.000000	22.325111	0.103447
0.000000	22.325111	0.104730
0.000000	22.325111	0.102756
0.000000	22.325111	0.103842
0.000000	22.323380	0.104861
0.000000	22.326842	0.104072
0.000000	22.325111	0.103282
0.000000	22.328574	0.103907
0.000000	22.321649	0.103546
0.000000	22.330305	0.103184
0.000000	22.328574	0.103611
0.000000	22.326842	0.103907
0.000000	22.328574	0.102526
0.000000	22.330305	0.104072
0.000000	22.325111	0.103611
0.000000	22.328574	0.104072
